[00:02:44] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74459 chunks (18.94%), ETA: 5:40:42, Rate: 15.6 cps, Current: -71, 179
[00:02:45] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74473 chunks (18.94%), ETA: 5:38:20, Rate: 15.7 cps, Current: -71, 177
[00:02:46] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74485 chunks (18.95%), ETA: 5:37:22, Rate: 15.7 cps, Current: -67, 178
[00:02:48] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74490 chunks (18.95%), ETA: 5:36:48, Rate: 15.8 cps, Current: -66, 178
[00:02:49] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74504 chunks (18.95%), ETA: 5:22:37, Rate: 16.5 cps, Current: -65, 178
[00:02:50] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74521 chunks (18.96%), ETA: 5:22:41, Rate: 16.5 cps, Current: -70, 170
[00:02:51] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74532 chunks (18.96%), ETA: 5:23:20, Rate: 16.4 cps, Current: -68, 169
[00:02:52] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74562 chunks (18.97%), ETA: 5:06:09, Rate: 17.3 cps, Current: -75, 174
[00:02:53] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74610 chunks (18.98%), ETA: 4:51:40, Rate: 18.2 cps, Current: -80, 168
[00:02:54] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74626 chunks (18.98%), ETA: 4:56:12, Rate: 17.9 cps, Current: -74, 167
[00:02:55] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74693 chunks (19.00%), ETA: 4:33:27, Rate: 19.4 cps, Current: -69, 160
[00:02:56] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74739 chunks (19.01%), ETA: 4:21:39, Rate: 20.3 cps, Current: -66, 166
[00:02:58] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74771 chunks (19.02%), ETA: 4:15:03, Rate: 20.8 cps, Current: -61, 161
[00:02:59] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74798 chunks (19.03%), ETA: 4:23:14, Rate: 20.2 cps, Current: -58, 161
[00:03:01] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74825 chunks (19.03%), ETA: 4:24:48, Rate: 20.0 cps, Current: -60, 167
[00:03:02] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74855 chunks (19.04%), ETA: 4:11:39, Rate: 21.1 cps, Current: -53, 165
[00:03:03] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74871 chunks (19.04%), ETA: 4:13:16, Rate: 20.9 cps, Current: -49, 163
[00:03:04] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74890 chunks (19.05%), ETA: 4:14:31, Rate: 20.8 cps, Current: -49, 165
[00:03:05] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74904 chunks (19.05%), ETA: 4:18:07, Rate: 20.5 cps, Current: -49, 168
[00:03:06] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74921 chunks (19.06%), ETA: 4:25:10, Rate: 20.0 cps, Current: -50, 173
[00:03:07] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74938 chunks (19.06%), ETA: 4:29:14, Rate: 19.7 cps, Current: -58, 168
[00:03:08] [Server thread/INFO]: [Chunky] Task running for world. Processed: 74971 chunks (19.07%), ETA: 4:20:46, Rate: 20.3 cps, Current: -59, 172
[00:03:10] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75009 chunks (19.08%), ETA: 4:12:07, Rate: 21.0 cps, Current: -64, 176
[00:03:11] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75014 chunks (19.08%), ETA: 4:14:39, Rate: 20.8 cps, Current: -60, 176
[00:03:12] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75048 chunks (19.09%), ETA: 4:12:02, Rate: 21.0 cps, Current: -57, 177
[00:03:13] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75070 chunks (19.10%), ETA: 4:10:07, Rate: 21.2 cps, Current: -64, 189
[00:03:14] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75081 chunks (19.10%), ETA: 4:12:51, Rate: 21.0 cps, Current: -62, 184
[00:03:15] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75105 chunks (19.10%), ETA: 4:08:13, Rate: 21.4 cps, Current: -62, 190
[00:03:16] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75121 chunks (19.11%), ETA: 4:02:32, Rate: 21.9 cps, Current: -58, 187
[00:03:18] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75145 chunks (19.11%), ETA: 3:59:35, Rate: 22.1 cps, Current: -57, 190
[00:03:19] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75160 chunks (19.12%), ETA: 4:00:37, Rate: 22.0 cps, Current: -53, 188
[00:03:20] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75175 chunks (19.12%), ETA: 3:59:56, Rate: 22.1 cps, Current: -51, 187
[00:03:21] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75194 chunks (19.13%), ETA: 4:05:42, Rate: 21.6 cps, Current: -51, 182
[00:03:22] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75245 chunks (19.14%), ETA: 4:04:54, Rate: 21.6 cps, Current: -51, 176
[00:03:24] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75266 chunks (19.15%), ETA: 4:06:52, Rate: 21.5 cps, Current: -48, 177
[00:03:25] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75268 chunks (19.15%), ETA: 4:35:06, Rate: 19.3 cps, Current: -48, 179
[00:03:26] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75284 chunks (19.15%), ETA: 4:47:36, Rate: 18.4 cps, Current: -45, 181
[00:03:27] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75304 chunks (19.16%), ETA: 4:51:10, Rate: 18.2 cps, Current: -42, 181
[00:03:28] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75315 chunks (19.16%), ETA: 4:58:51, Rate: 17.7 cps, Current: -46, 183
[00:03:29] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75333 chunks (19.16%), ETA: 4:59:10, Rate: 17.7 cps, Current: -41, 182
[00:03:30] [Server thread/INFO]: [Chunky] Task running for world. Processed: 75353 chunks (19.17%), ETA: 4:58:45, Rate: 17.7 cps, Current: -47, 191
